backend,eps_seg,eps_scale,eps_print,total_err
SAM,-0.073547,-0.020239,0.004593,-0.088129
SAM,-0.053663,-0.00883,0.007806,-0.054697
SAM,-0.055397,0.004647,0.005588,-0.045704
SAM,-0.025556,0.096026,0.005911,0.074328
SAM,-0.058802,0.045517,0.00698,-0.009093
SAM,-0.00767,0.045911,0.00704,0.045196
SAM,0.066421,-0.036408,0.006357,0.034127
SAM,-0.026949,0.032573,0.007265,0.012045
SAM,-0.099502,0.055158,0.007738,-0.042481
SAM,-0.038329,-0.043406,0.005979,-0.07457
SAM,-0.197629,-0.026568,0.006972,-0.2135
SAM,0.026037,-0.01959,0.00703,0.013009
SAM,-0.070033,0.028407,0.008096,-0.035873
SAM,0.000962,-0.002447,0.007111,0.005613
SAM,-0.099502,-0.028612,0.005054,-0.120846
SAM,-0.01633,-0.060184,0.009205,-0.067022
SAM,-0.10729,0.016772,0.007005,-0.085959
SAM,-0.038329,-0.0842,0.007148,-0.113006
SAM,-0.065288,-0.122638,0.006785,-0.174355
SAM,-0.046665,-0.090253,0.007164,-0.126493
SAM,-0.056492,-0.106397,0.007316,-0.15071
SAM,-0.032724,0.05134,0.007663,0.024728
SAM,-0.027514,-0.021877,0.006735,-0.042383
SAM,-0.144467,-0.076823,0.0045,-0.206637
SAM,-0.072339,-0.119681,0.006449,-0.178096
SAM,-0.089261,0.107319,0.006673,0.015209
SAM,-0.00767,0.018681,0.006199,0.017135
SAM,0.000962,-0.020791,0.005799,-0.014164
SAM,-0.106383,-0.023396,0.006405,-0.121701
SAM,-0.053663,0.012092,0.00774,-0.034807
SAM,0.011764,-0.056478,0.007198,-0.038506
SAM,-0.072339,-0.02274,0.00553,-0.088422
SAM,-0.17337,0.135732,0.00513,-0.056353
SAM,-0.047402,-0.019319,0.005116,-0.061025
SAM,0.107229,0.043152,0.007125,0.163237
SAM,-0.058802,0.150294,0.005372,0.08847
SAM,-0.032723,-0.110998,0.006792,-0.134248
SAM,-0.082474,-0.038266,0.00753,-0.11094
SAM,-0.074705,-0.044115,0.007272,-0.109092
SAM,0.036168,-0.030419,0.006529,0.011208
SAM,-0.089261,-0.012836,0.00843,-0.093372
SAM,-0.038825,0.029734,0.006263,-0.004046
SAM,0.007933,0.047406,0.007007,0.063112
SAM,-0.022641,0.135606,0.006488,0.117097
SAM,-0.038825,0.021301,0.006674,-0.0118
SAM,-0.107166,-0.00148,0.007693,-0.10163
SAM,0.102057,0.106893,0.007518,0.22903
SAM,-0.135385,-0.008792,0.005056,-0.138653
SAM,-0.099502,-0.092953,0.005842,-0.178434
SAM,-0.123378,0.093359,0.007698,-0.03416
SAM,-0.032337,0.117175,0.005561,0.08706
SAM,-0.107166,0.043238,0.005855,-0.063109
SAM,0.007933,-0.080008,0.007214,-0.066021
SAM,-0.118554,0.029821,0.007842,-0.08515
SAM,-0.164201,0.011331,0.007716,-0.148208
SAM,-0.009372,-0.048532,0.005258,-0.052494
SAM,-0.106717,0.066618,0.006598,-0.040922
SAM,-0.051397,-0.033603,0.006489,-0.077325
SAM,-0.04768,0.065156,0.006269,0.020728
SAM,-0.164201,0.1184,0.005294,-0.060293
SAM,-0.036121,-0.086294,0.008237,-0.112044
SAM,-0.001231,0.011592,0.006755,0.017171
SAM,-0.039289,0.089254,0.005893,0.052624
SAM,-0.039289,0.032421,0.007228,-0.000973
SAM,-0.070033,0.07929,0.006699,0.010428
SAM,-0.066542,0.043524,0.007708,-0.018406
SAM,-0.044151,0.013786,0.006378,-0.024794
SAM,-0.02982,-0.077732,0.006434,-0.099477
SAM,-0.036595,0.019273,0.006897,-0.011255
SAM,-0.175474,-0.016897,0.007561,-0.183277
SAM,-0.08695,0.068825,0.005893,-0.018358
SAM,-0.017076,0.0147,0.005474,0.002833
SAM,-0.05662,0.116304,0.007386,0.060877
SAM,-0.074705,0.077653,0.007157,0.004284
SAM,-0.058802,0.03902,0.006928,-0.015302
SAM,-0.09715,0.084859,0.00696,-0.013718
SAM,0.102057,-0.017786,0.006908,0.089933
SAM,-0.015381,0.142828,0.008228,0.134508
SAM,-0.025556,-0.029414,0.007088,-0.047516
SAM,-0.012449,-0.008693,0.006684,-0.01449
SAM,-0.063113,0.059919,0.005842,-0.001174
SAM,-0.052353,-0.070831,0.006495,-0.113756
SAM,-0.027514,-0.017583,0.007435,-0.037511
SAM,-0.052353,0.152666,0.007622,0.100646
SAM,-0.028571,-0.050393,0.005418,-0.072527
SAM,0.017133,0.031251,0.007767,0.057067
SAM,-0.071798,-0.054441,0.00676,-0.116397
SAM,-0.106717,-0.079803,0.009234,-0.170413
SAM,-0.012668,-0.02639,0.008098,-0.030939
SAM,-0.083184,-0.053304,0.006696,-0.126242
SAM,-0.10729,0.043146,0.005708,-0.063457
SAM,-0.197629,-0.038084,0.005843,-0.223676
SAM,-0.065932,0.028116,0.006337,-0.033583
SAM,-0.106717,0.163716,0.008666,0.048536
SAM,-0.012449,-0.057765,0.006559,-0.063392
SAM,-0.066542,0.08382,0.007083,0.018866
SAM,-0.089261,-0.084055,0.006722,-0.160205
SAM,-0.09758,0.002381,0.006668,-0.089399
SAM,-0.17337,-0.040489,0.006445,-0.201728
SAM,-0.11141,-0.012201,0.008325,-0.114945
SAM,0.102057,-0.132727,0.007727,-0.036831
SAM,-0.021862,-0.025139,0.005435,-0.04127
SAM,-0.027514,0.123614,0.005208,0.098389
SAM,-0.027891,-0.030778,0.007675,-0.050579
SAM,-0.002587,-0.062603,0.00794,-0.057605
SAM,-0.11315,-0.12919,0.00594,-0.223135
SAM,-0.144467,-0.034486,0.006434,-0.168657
SAM,-0.132492,0.084052,0.007966,-0.052086
SAM,-0.072339,0.071171,0.007506,0.001142
SAM,-0.029976,0.047131,0.006871,0.022722
SAM,-0.11141,-0.043388,0.007442,-0.143638
SAM,-0.05662,-0.148724,0.006623,-0.191605
SAM,0.020936,0.12833,0.006469,0.159404
SAM,-0.03495,0.139892,0.007941,0.108788
SAM,-0.082474,-0.051072,0.006212,-0.123926
SAM,-0.17337,-0.050269,0.006407,-0.209893
SAM,-0.044151,0.089462,0.008575,0.05029
SAM,-0.094064,-0.0088,0.006018,-0.096632
SAM,0.008402,-0.017991,0.008544,-0.001279
SAM,-0.116245,0.210279,0.007055,0.077137
SAM,-0.038825,-0.046396,0.006883,-0.077111
SAM,0.036168,0.129508,0.007399,0.17902
SAM,0.046176,-0.033097,0.007717,0.019357
SAM,-0.094064,0.082703,0.008241,-0.011056
SAM,-0.036595,-0.027665,0.006654,-0.057014
SAM,-0.047561,-0.003682,0.007324,-0.044119
SAM,-0.033092,-0.045089,0.006432,-0.07075
SAM,-0.094064,-0.072614,0.006331,-0.154528
SAM,-0.06369,-0.021708,0.007,-0.077604
SAM,-0.027372,0.100528,0.007613,0.078554
SAM,-0.089261,-0.109163,0.005956,-0.183847
SAM,-0.017076,0.006398,0.00528,-0.005563
SAM,-0.054398,0.060642,0.005855,0.008818
SAM,-0.002587,-0.030054,0.006398,-0.026374
SAM,-0.029976,-0.174768,0.008164,-0.19297
SAM,-0.197629,0.046332,0.006034,-0.155387
SAM,-0.122843,0.085456,0.007374,-0.040865
SAM,-0.123378,-0.079715,0.008011,-0.186795
SAM,-0.106383,-0.10541,0.006106,-0.195698
SAM,-0.082474,0.070085,0.008237,-0.010083
SAM,-0.107166,-0.064034,0.007453,-0.15811
SAM,-0.033571,0.159889,0.005908,0.127573
SAM,-0.150138,-0.028074,0.006483,-0.168642
SAM,-0.063113,0.037292,0.006084,-0.022263
SAM,-0.04768,-0.047251,0.006617,-0.086674
SAM,0.084014,0.034929,0.007272,0.130036
SAM,-0.00237,0.033061,0.006222,0.037025
SAM,-0.044515,0.037058,0.007242,-0.001931
SAM,-0.022592,0.023155,0.007051,0.007091
SAM,-0.028571,-0.063994,0.005811,-0.085453
SAM,-0.027891,0.013874,0.007247,-0.00726
SAM,-0.048405,-0.053201,0.007949,-0.09187
SAM,-0.038825,0.000983,0.006635,-0.031496
SAM,-0.046665,0.009145,0.007611,-0.030625
SAM,-0.173381,0.017665,0.005851,-0.153857
SAM,-0.04768,-0.015833,0.008415,-0.054871
SAM,-0.058802,-0.068597,0.007482,-0.116807
SAM,0.01377,-0.110038,0.007581,-0.090944
SAM,-0.058802,0.018804,0.006216,-0.035144
SAM,0.000962,-0.015807,0.007584,-0.007389
SAM,0.020936,-0.07871,0.007291,-0.052564
SAM,-0.116245,-0.058594,0.007621,-0.161687
SAM,-0.159224,0.084084,0.008179,-0.081073
SAM,-0.135385,0.017012,0.006392,-0.115055
SAM,-0.044515,-0.059845,0.008179,-0.094349
SAM,-0.038329,-0.024974,0.007643,-0.055179
SAM,-0.048405,-0.077691,0.005709,-0.117325
SAM,-0.044888,0.044231,0.008536,0.005871
SAM,-0.10828,0.039366,0.006358,-0.067284
SAM,-0.01633,0.022252,0.007094,0.012692
SAM,-0.065288,0.104385,0.007137,0.039649
SAM,0.106251,-0.010645,0.005937,0.100973
SAM,-0.075948,-0.051497,0.00776,-0.116734
SAM,-0.032337,0.034035,0.006457,0.007058
SAM,0.01377,0.024149,0.00562,0.044087
SAM,0.004722,-0.006226,0.006076,0.004532
SAM,-0.089346,-0.105108,0.005082,-0.180921
SAM,-0.06369,-0.031878,0.005563,-0.088495
SAM,-0.144467,0.002771,0.007886,-0.135331
SAM,-0.033564,0.088759,0.005364,0.057861
SAM,-0.00237,0.016768,0.007239,0.021702
SAM,-0.017076,-0.028358,0.006314,-0.03892
SAM,-0.144467,0.060649,0.007977,-0.085342
SAM,-0.04768,0.007075,0.006875,-0.034349
SAM,-0.000619,0.063693,0.005692,0.069085
SAM,-0.038415,-0.087859,0.007481,-0.116338
SAM,-0.116245,0.081312,0.006513,-0.038161
SAM,-0.06369,-0.071649,0.007566,-0.1242
SAM,0.007933,-0.100544,0.00722,-0.086864
SAM,-0.032337,0.023634,0.005839,-0.003684
SAM,-0.022592,0.069559,0.006765,0.052468
SAM,-0.000619,-0.052627,0.006324,-0.047227
SAM,-0.038415,0.049736,0.006636,0.016109
SAM,-0.015883,0.019489,0.006756,0.010074
SAM,-0.10729,-0.060279,0.0053,-0.156655
SAM,-0.04768,-0.049333,0.007192,-0.08815
SAM,-0.055397,-0.026444,0.006563,-0.07434
SAM,0.065668,-0.137328,0.005617,-0.075514
SAM,-0.046665,-0.015771,0.00573,-0.056323
SAM,-0.029976,0.012456,0.005155,-0.012831
SAM,-0.036595,0.011389,0.008843,-0.017006
SAM,-0.065932,-0.088265,0.006859,-0.142536
SAM,-0.038329,0.116925,0.007263,0.081916
SAM,-0.10729,0.069951,0.008332,-0.036886
SAM,-0.027645,-0.065013,0.009623,-0.082112
SAM,0.084014,-0.031334,0.006182,0.056538
SAM,-0.173381,-0.074781,0.006371,-0.230324
SAM,-0.03495,0.110362,0.005886,0.077861
SAM,-0.044151,-0.04349,0.006741,-0.079558
SAM,-0.083184,0.026862,0.005084,-0.05377
SAM,-0.053663,0.00644,0.0082,-0.039758
SAM,0.011764,-0.103808,0.007393,-0.086561
SAM,-0.075948,-0.119559,0.006686,-0.180987
SAM,0.01377,0.06631,0.005432,0.086865
SAM,0.011764,0.047183,0.008333,0.068332
SAM,-0.107166,0.042444,0.006453,-0.063265
SAM,-0.135385,-0.07934,0.008632,-0.197112
SAM,-0.027372,-0.001743,0.006595,-0.022664
SAM,-0.041825,0.05314,0.00697,0.016126
SAM,-0.033092,-0.003535,0.005648,-0.031068
SAM,-0.082474,-0.105952,0.008104,-0.17304
SAM,-0.038825,0.134766,0.005224,0.096406
SAM,-0.047159,0.036062,0.007674,-0.005222
SAM,-0.044515,-0.079839,0.008278,-0.113522
SAM,-0.000619,0.01344,0.005234,0.018114
SAM,-0.106717,-0.003197,0.00783,-0.102601
SAM,-0.060336,-0.042411,0.008338,-0.092686
SAM,-0.08695,0.045721,0.007332,-0.038205
SAM,-0.11141,-0.108825,0.007487,-0.202182
SAM,-0.135542,-0.159025,0.007284,-0.267717
SAM,-0.118554,-0.020818,0.006967,-0.130891
SAM,-0.025556,0.003459,0.005875,-0.016441
SAM,-0.082474,-0.073075,0.006846,-0.143701
SAM,-0.11315,0.066456,0.006597,-0.047974
SAM,-0.082474,0.080468,0.008778,5.9e-05
SAM,-0.022592,-0.024393,0.006833,-0.039918
SAM,-0.144467,-0.02788,0.006868,-0.162607
SAM,0.026037,0.140109,0.007089,0.178086
SAM,-0.038329,-0.029537,0.007351,-0.059873
SAM,-0.159224,0.022411,0.006125,-0.135117
SAM,-0.063113,0.02106,0.007851,-0.035872
SAM,-0.02982,-0.161329,0.006819,-0.18079
SAM,-0.046665,0.009623,0.007635,-0.030142
SAM,-0.11315,-0.031888,0.005997,-0.13628
SAM,-0.099502,-0.008763,0.006764,-0.101356
SAM,0.046176,-0.005552,0.008387,0.049094
SAM,-0.050451,-0.113267,0.00889,-0.150518
SAM,-0.017076,-0.033344,0.00757,-0.042657
SAM,-0.118554,0.056526,0.005782,-0.063344
SAM,-0.027514,-0.029354,0.005059,-0.051285
SAM,-0.135542,0.061588,0.00757,-0.075355
SAM,-0.146034,0.059297,0.008883,-0.087361
SAM,-0.175474,0.027764,0.006514,-0.147062
SAM,-0.021862,0.014427,0.006712,-0.001091
SAM,-0.002587,-0.040435,0.007178,-0.036048
SAM,0.000962,-0.026935,0.009419,-0.016824
SAM,-0.002587,-0.011744,0.007093,-0.007309
SAM,-0.033092,-0.030158,0.00711,-0.055584
SAM,0.020936,0.024116,0.006531,0.052385
SAM,-0.123378,0.034231,0.007014,-0.087012
SAM,-0.122843,-0.078256,0.008039,-0.184987
SAM,-0.015883,0.094098,0.006261,0.083462
SAM,0.020936,-0.063028,0.007865,-0.035888
SAM,-0.00767,-0.107005,0.007908,-0.106846
SAM,-0.144467,-0.00172,0.006117,-0.140714
SAM,-0.038415,0.029395,0.007708,-0.00252
SAM,-0.10828,-0.012475,0.008966,-0.111509
SAM,-0.106383,-0.066515,0.005689,-0.161076
SAM,-0.036595,-0.048287,0.006761,-0.076916
SAM,-0.144467,-0.044791,0.007167,-0.176931
SAM,-0.00237,0.003165,0.007296,0.008089
SAM,-0.060336,-0.130405,0.005959,-0.178004
SAM,0.065668,0.004566,0.005656,0.076588
SAM,0.102057,0.176718,0.006169,0.304811
SAM,-0.027645,-0.006668,0.007007,-0.027361
SAM,-0.158656,-0.148786,0.006438,-0.279225
SAM,-0.047402,0.043899,0.007776,0.002148
SAM,-0.02982,0.021689,0.008116,-0.000733
SAM,-0.067197,0.071245,0.006047,0.005302
SAM,-0.032723,0.075317,0.007239,0.04766
SAM,-0.071798,-0.073876,0.007005,-0.134347
SAM,-0.159224,0.004584,0.009451,-0.147388
SAM,-0.064011,-0.139269,0.006483,-0.189143
SAM,-0.037154,0.035654,0.007316,0.004471
SAM,0.004722,0.033029,0.008901,0.047145
SAM,-0.118554,-0.083603,0.004914,-0.188276
SAM,-0.118554,0.004837,0.008384,-0.106865
SAM,-0.050174,0.017463,0.006289,-0.027509
SAM,-0.033092,-0.004168,0.005453,-0.031871
SAM,-0.015883,0.003361,0.00722,-0.005446
SAM,-0.09715,-0.012508,0.00711,-0.102104
SAM,-0.101556,-0.113017,0.007525,-0.197099
SAM,0.106251,0.016302,0.007661,0.132899
SAM,0.106251,-0.074889,0.006802,0.030366
SAM,-0.032337,0.075405,0.008667,0.049648
SAM,-0.038415,0.05609,0.008302,0.023952
SAM,-0.089261,0.051038,0.007361,-0.035732
SAM,-0.015883,-0.137481,0.007269,-0.14501
SAM,-0.158656,0.000439,0.008095,-0.151473
SAM,-0.049095,-0.046226,0.006956,-0.086742
SAM,-0.047402,0.012851,0.005684,-0.029676
SAM,-0.072339,-0.032899,0.006808,-0.09675
SAM,0.036168,0.059067,0.006576,0.104588
SAM,-0.016822,-0.022158,0.007053,-0.031826
SAM,-0.042143,-0.004707,0.005733,-0.041186
SAM,-0.012449,0.016653,0.005864,0.009884
SAM,0.036168,0.083188,0.008068,0.13142
SAM,-0.027372,0.133432,0.006992,0.110116
SAM,-0.070033,-0.004882,0.006638,-0.06843
SAM,-0.032724,-0.018039,0.006493,-0.044005
SAM,-0.079309,0.047425,0.006767,-0.029119
SAM,-0.042143,-0.119893,0.007093,-0.151003
SAM,0.008402,0.083329,0.005271,0.09819
SAM,-0.05575,0.061194,0.006527,0.008572
SAM,-0.070033,-0.086838,0.007124,-0.14474
SAM,-0.049095,0.03508,0.006779,-0.009064
SAM,-0.074705,0.071257,0.005185,-0.003631
SAM,-0.074705,-0.013198,0.006952,-0.080569
SAM,-0.026949,0.069601,0.006892,0.047949
SAM,-0.118554,-0.094158,0.006234,-0.196572
SAM,-0.051397,0.044071,0.006004,-0.003646
SAM,-0.117899,-0.096617,0.007129,-0.197445
SAM,-0.022641,0.1197,0.007039,0.102052
SAM,0.008402,-0.018866,0.007394,-0.003307
SAM,-0.02982,0.011082,0.009011,-0.010229
SAM,-0.10828,-0.126907,0.007506,-0.215602
SAM,-0.047007,-0.15537,0.006206,-0.190078
SAM,0.046176,0.018705,0.008188,0.074472
SAM,0.046176,-0.017459,0.006679,0.034777
GrabCut,-0.003693,-0.037911,0.008175,-0.033628
GrabCut,0.001663,0.025148,0.008801,0.03589
GrabCut,-0.089341,-0.045139,0.007916,-0.123564
GrabCut,-0.017439,0.119526,0.007394,0.108137
GrabCut,-0.116892,0.004694,0.008044,-0.10561
GrabCut,0.109045,0.181274,0.007957,0.32051
GrabCut,0.017378,-0.077827,0.006979,-0.055254
GrabCut,-0.02376,-0.059575,0.0069,-0.075585
GrabCut,-0.042219,-0.031368,0.008017,-0.064826
GrabCut,-0.069619,0.055811,0.006639,-0.011171
GrabCut,0.009918,-0.012938,0.006281,0.003113
GrabCut,-0.057456,0.054695,0.00889,0.002934
GrabCut,-0.0299,-0.023727,0.008317,-0.045041
GrabCut,-0.029753,-0.035754,0.006914,-0.057974
GrabCut,-0.049365,-0.05584,0.007357,-0.095846
GrabCut,0.09174,-0.006023,0.0066,0.092327
GrabCut,-0.135397,-0.024429,0.008363,-0.149463
GrabCut,0.012967,0.025139,0.007257,0.045967
GrabCut,0.052534,-0.076697,0.008619,-0.019816
GrabCut,0.00403,-0.045484,0.006245,-0.035652
GrabCut,0.017378,0.159595,0.007473,0.188561
GrabCut,-0.049365,-0.074698,0.006326,-0.114811
GrabCut,-0.0299,-0.02259,0.007603,-0.044606
GrabCut,-0.012976,0.071805,0.00502,0.063208
GrabCut,-0.0299,0.016001,0.005483,-0.008974
GrabCut,-0.09714,-0.078349,0.005674,-0.163156
GrabCut,0.004755,0.044921,0.007027,0.057268
GrabCut,-0.189894,0.056965,0.005867,-0.138723
GrabCut,0.023825,0.059159,0.007687,0.092729
GrabCut,-0.193772,0.129278,0.007055,-0.083121
GrabCut,-0.013415,-0.063984,0.007234,-0.069861
GrabCut,0.081038,0.032293,0.007815,0.124668
GrabCut,0.006861,-0.034836,0.005819,-0.022559
GrabCut,-0.138821,-0.097871,0.008965,-0.21614
GrabCut,0.15297,0.038429,0.00634,0.204868
GrabCut,-0.001682,0.040911,0.007211,0.046653
GrabCut,-0.0299,-0.008265,0.006642,-0.031528
GrabCut,0.089334,0.150243,0.007558,0.262469
GrabCut,0.009918,-0.086272,0.007223,-0.070545
GrabCut,-0.04,-0.100895,0.007591,-0.130307
GrabCut,-0.037934,0.134069,0.00628,0.097901
GrabCut,0.00699,-0.013157,0.007441,0.001136
GrabCut,0.159634,-0.056386,0.007267,0.102198
GrabCut,-0.006101,-0.025685,0.007912,-0.023968
GrabCut,-0.042236,0.107871,0.005868,0.067306
GrabCut,0.000807,0.050499,0.005996,0.05765
GrabCut,-0.074769,0.065696,0.00816,-0.005939
GrabCut,-0.074494,-0.006447,0.006898,-0.074117
GrabCut,-0.008583,0.037665,0.008141,0.037134
GrabCut,-0.001682,0.033718,0.006015,0.038187
GrabCut,0.04907,-0.004926,0.006714,0.050911
GrabCut,-0.04996,-0.001651,0.007308,-0.044597
GrabCut,0.036508,0.026203,0.007643,0.071798
GrabCut,-0.029753,0.082686,0.007008,0.057835
GrabCut,0.04907,0.028716,0.005883,0.085545
GrabCut,0.008912,0.013092,0.008082,0.030381
GrabCut,0.001663,0.029572,0.004121,0.035534
GrabCut,-0.063402,-0.042672,0.006606,-0.097444
GrabCut,-0.030601,0.006402,0.006897,-0.017666
GrabCut,-0.069652,0.106929,0.006867,0.036901
GrabCut,-0.04,0.014778,0.009046,-0.017001
GrabCut,-0.029917,0.040195,0.004923,0.014043
GrabCut,-0.021553,-0.023286,0.007955,-0.036734
GrabCut,-0.011496,-0.062968,0.00856,-0.065811
GrabCut,-0.029753,0.055846,0.005137,0.029694
GrabCut,0.051062,-0.000788,0.007635,0.058252
GrabCut,-0.069619,0.019934,0.007629,-0.043833
GrabCut,0.006861,-0.051226,0.00644,-0.038564
GrabCut,-0.023363,-0.041957,0.00808,-0.05678
GrabCut,-0.193772,-0.008777,0.007562,-0.194805
GrabCut,-0.118625,-0.043765,0.007153,-0.15117
GrabCut,0.006861,-0.04119,0.00802,-0.026869
GrabCut,-0.030601,0.026476,0.007041,0.002071
GrabCut,-0.037934,-0.007513,0.007119,-0.038365
GrabCut,-0.118625,-0.013445,0.007509,-0.123946
GrabCut,-0.075416,-0.13732,0.008265,-0.195787
GrabCut,-0.03437,-0.029125,0.006266,-0.05662
GrabCut,0.000901,0.081131,0.006822,0.089487
GrabCut,-0.006141,-0.077915,0.0075,-0.076705
GrabCut,-0.017338,0.016867,0.005631,0.004864
GrabCut,0.051062,-0.047141,0.006774,0.008298
GrabCut,-0.014458,0.06498,0.008653,0.058664
GrabCut,-0.006101,-0.062775,0.006885,-0.06208
GrabCut,0.006861,0.116852,0.007686,0.133158
GrabCut,-0.135397,0.026048,0.005879,-0.10766
GrabCut,0.021183,0.069582,0.006389,0.099218
GrabCut,0.025463,-0.051773,0.007405,-0.020427
GrabCut,0.00699,0.111504,0.006969,0.127073
GrabCut,-0.013958,0.053073,0.005608,0.044197
GrabCut,-0.014739,-0.013051,0.006526,-0.02125
GrabCut,-0.030601,0.158771,0.007205,0.131405
GrabCut,-0.013048,-0.126905,0.007722,-0.131644
GrabCut,0.010118,0.003447,0.007092,0.020788
GrabCut,-0.001174,-0.155103,0.006699,-0.150442
GrabCut,-0.032045,0.102423,0.007912,0.07554
GrabCut,0.03187,0.076638,0.006146,0.117778
GrabCut,-0.008592,0.133338,0.00666,0.131083
GrabCut,0.069312,0.055822,0.008427,0.138518
GrabCut,-0.001174,0.097491,0.005705,0.102456
GrabCut,0.009918,-0.019907,0.007357,-0.002905
GrabCut,0.012967,-0.083606,0.008116,-0.064189
GrabCut,0.042373,0.033669,0.006148,0.084092
GrabCut,-0.08941,-0.101563,0.006836,-0.1763
GrabCut,-0.022189,-0.056231,0.008936,-0.068926
GrabCut,-0.008592,-0.079142,0.005912,-0.081657
GrabCut,-0.037934,0.058813,0.008562,0.027369
GrabCut,-0.032045,0.091387,0.007644,0.064489
GrabCut,0.086711,0.021045,0.007808,0.118245
GrabCut,0.15297,-0.01619,0.005078,0.140064
GrabCut,-0.013415,-0.10531,0.007345,-0.110829
GrabCut,0.009918,0.066272,0.005419,0.082683
GrabCut,0.15297,-0.177621,0.006397,-0.045755
GrabCut,0.086711,-0.051432,0.006343,0.037358
GrabCut,0.00403,-0.004372,0.007257,0.006895
GrabCut,0.006861,0.027318,0.007227,0.041841
GrabCut,-0.063402,-0.104654,0.006312,-0.156127
GrabCut,-0.061071,-0.016241,0.006875,-0.069969
GrabCut,0.09174,0.041073,0.007337,0.144921
GrabCut,0.008912,0.080359,0.006486,0.097057
GrabCut,-0.064868,-0.088725,0.005316,-0.143307
GrabCut,-0.012976,0.029214,0.006403,0.022364
GrabCut,-0.04996,0.008368,0.006627,-0.035662
GrabCut,-0.061071,-0.084971,0.006597,-0.135185
GrabCut,-0.013048,-0.134021,0.008088,-0.138408
GrabCut,-0.013415,-0.040445,0.008157,-0.045596
GrabCut,0.009918,0.091242,0.006721,0.109473
GrabCut,-0.026697,-0.089984,0.006653,-0.108386
GrabCut,0.010717,-0.050032,0.007506,-0.032644
GrabCut,0.014254,-0.071814,0.00818,-0.050882
GrabCut,0.036508,-0.129347,0.005913,-0.092225
GrabCut,-0.07128,0.064667,0.006607,-0.00469
GrabCut,0.146161,0.000489,0.006343,0.153996
GrabCut,-0.026327,-0.132925,0.005186,-0.151374
GrabCut,0.04907,-0.028444,0.006709,0.026068
GrabCut,0.096732,0.008901,0.00864,0.116055
GrabCut,0.089334,0.03317,0.006625,0.132923
GrabCut,0.00847,-0.03588,0.008442,-0.019506
GrabCut,0.186751,-0.049317,0.009104,0.138495
GrabCut,0.042373,0.079098,0.00806,0.133888
GrabCut,0.055934,-0.010817,0.005906,0.050681
GrabCut,-0.04,-0.06379,0.00615,-0.095711
GrabCut,-0.032655,-0.007412,0.006796,-0.0333
GrabCut,0.159634,0.009284,0.007973,0.179732
GrabCut,-0.049837,-0.048169,0.005682,-0.090468
GrabCut,-0.001682,-0.060704,0.007455,-0.055293
GrabCut,0.014254,0.046964,0.005138,0.067343
GrabCut,-0.064868,0.008189,0.008404,-0.049286
GrabCut,0.189625,0.045664,0.007822,0.253679
GrabCut,0.001906,0.087463,0.008078,0.098337
GrabCut,-0.063402,-0.014541,0.00645,-0.071068
GrabCut,0.032569,-0.026161,0.00635,0.011941
GrabCut,-0.135397,0.016016,0.005903,-0.116364
GrabCut,0.168041,0.137418,0.006953,0.337788
GrabCut,0.034225,0.026197,0.006066,0.067757
GrabCut,0.055934,-0.012074,0.007116,0.050608
GrabCut,-0.057246,-0.091971,0.00737,-0.137643
GrabCut,-0.001682,0.006257,0.007505,0.012104
GrabCut,0.118468,-0.045389,0.006297,0.074425
GrabCut,0.03187,0.129495,0.007596,0.174345
GrabCut,0.096732,-0.155885,0.00702,-0.067733
GrabCut,-0.042236,-0.013432,0.005619,-0.049791
GrabCut,-0.019313,0.022127,0.007425,0.00983
GrabCut,-0.116892,-0.051993,0.008977,-0.155293
GrabCut,0.025463,0.038686,0.007927,0.073578
GrabCut,-0.017314,0.010457,0.005265,-0.00181
GrabCut,0.00403,-0.13995,0.006913,-0.130515
GrabCut,0.030891,0.162263,0.007829,0.207548
GrabCut,-0.029753,0.007345,0.008265,-0.014548
GrabCut,-0.013048,-0.043007,0.00437,-0.051367
GrabCut,0.09174,-0.032394,0.006136,0.062856
GrabCut,0.038545,0.040143,0.00689,0.087679
GrabCut,0.09174,0.036861,0.008746,0.141883
GrabCut,0.00403,0.100108,0.007789,0.113144
GrabCut,-0.017439,-0.091726,0.006745,-0.101545
GrabCut,-0.049837,0.101126,0.00797,0.054587
GrabCut,0.001906,0.016517,0.006964,0.025547
GrabCut,-0.014739,-0.004639,0.005802,-0.01362
GrabCut,-0.006101,0.054433,0.00632,0.054623
GrabCut,-0.108805,-0.078171,0.005523,-0.173934
GrabCut,0.189625,-0.018491,0.007597,0.176498
GrabCut,-0.057246,-0.023285,0.005844,-0.073818
GrabCut,-0.049365,-0.051299,0.006867,-0.091939
GrabCut,-0.003693,-0.015374,0.006002,-0.013122
GrabCut,-0.063402,0.064632,0.00699,0.004103
GrabCut,-0.074769,0.003362,0.006499,-0.065626
GrabCut,-0.003693,0.046127,0.0079,0.050497
GrabCut,-0.001174,0.042751,0.007625,0.049468
GrabCut,0.009918,-0.089672,0.00793,-0.073353
GrabCut,0.042373,0.071829,0.006044,0.123998
GrabCut,-0.118625,0.082973,0.006857,-0.038949
GrabCut,-0.118625,-0.035414,0.007844,-0.14317
GrabCut,-0.038698,-0.009296,0.006791,-0.041167
GrabCut,-0.026697,0.020941,0.00902,0.002648
GrabCut,-0.04,0.025612,0.007334,-0.008191
GrabCut,-0.001174,0.074773,0.006663,0.080663
